Username	Machine	Username_status	lapse_date	status	Dept	Faculty
predmc	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
predmc	ARC1	l	2017-06-16 14:58:28.0	Staff	PRE	Faculty of Engineering
predon	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
predon	ARC3	a	n/a	Staff	PRE	Faculty of Engineering
predon	ARC1	l	2017-06-16 14:58:28.0	Staff	PRE	Faculty of Engineering
predsu	ARC2	d	2016-07-14 12:56:08.0	Staff	PRE	Faculty of Engineering
predsu	ARC1	d	2016-07-14 12:56:08.0	Staff	PRE	Faculty of Engineering
predto	ARC2	d	2015-11-02 11:29:41.823	Staff	PRE	Faculty of Engineering
predto	ARC1	d	2015-11-02 11:29:41.843	Staff	PRE	Faculty of Engineering
preeb	ARC1	d	2014-07-15 09:02:16.0	Staff	PRE	Faculty of Engineering
prefad	ARC1	d	2012-12-10 00:00:00.0	Alumni	PRE	Faculty of Engineering
prefg	ARC3	l	2018-04-19 13:08:25.0	Staff	PRE	Faculty of Engineering
prefg	ARC2	l	2018-04-19 13:08:25.0	Staff	PRE	Faculty of Engineering
pregc	ARC2	d	2017-01-03 09:39:43.823	Staff	PRE	Faculty of Engineering
pregc	ARC1	d	2017-01-03 09:39:43.843	Staff	PRE	Faculty of Engineering
pregh	ARC1	d	2011-10-03 00:00:00.0	Alumni	PRE	Faculty of Engineering
pregouo	ARC1	d	2017-01-03 09:24:39.837	Staff	PRE	Faculty of Engineering
pregouo	ARC2	d	2017-01-03 09:24:39.817	Staff	PRE	Faculty of Engineering
prehj	ARC2	d	2016-11-15 12:06:18.353	Staff	PRE	Faculty of Engineering
prehj	ARC1	d	2016-11-15 12:06:18.32	Staff	PRE	Faculty of Engineering
prehn	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
prehn	ARC3	a	n/a	Staff	PRE	Faculty of Engineering
prehra	ARC2	l	2018-08-06 07:49:58.0	Staff	PRE	Faculty of Engineering
prehra	ARC3	l	2018-08-06 07:49:58.0	Staff	PRE	Faculty of Engineering
preir	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
preir	ARC1	l	2018-01-17 11:46:49.44	Staff	PRE	Faculty of Engineering
preis	ARC1	l	2017-06-16 14:58:28.0	Staff	CEN	Faculty of Engineering
preis	ARC2	a	n/a	Staff	CEN	Faculty of Engineering
prely	ARC2	d	2017-03-16 10:24:40.937	Staff	PRE	Faculty of Engineering
prely	ARC1	d	2017-03-16 10:24:40.857	Staff	PRE	Faculty of Engineering
premaf	ARC3	a	n/a	Staff	PRE	Faculty of Engineering
premaf	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
premaf	ARC1	l	2017-06-16 14:58:28.0	Staff	PRE	Faculty of Engineering
premal	ARC1	l	2017-06-16 14:58:28.0	Staff	PRE	Faculty of Engineering
premal	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
premal	ARC3	a	n/a	Staff	PRE	Faculty of Engineering
premc	ARC1	l	2017-06-16 14:58:28.0	Staff	PRE	Faculty of Engineering
premc	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
premc	ARC3	a	n/a	Staff	PRE	Faculty of Engineering
premmah	ARC2	d	2015-10-15 10:09:16.0	Staff	PRE	Faculty of Engineering
premmah	ARC1	d	2015-10-15 10:09:16.0	Staff	PRE	Faculty of Engineering
premmol	ARC1	d	2014-12-11 09:46:25.503	Staff	PRE	Faculty of Engineering
premso	ARC1	d	2015-01-06 15:00:08.353	Staff	PRE	Faculty of Engineering
premzha	ARC2	d	2016-12-15 11:24:36.53	Staff	PRE	Faculty of Engineering
premzha	ARC1	d	2016-12-15 11:24:36.493	Staff	PRE	Faculty of Engineering
prepcb	ARC3	a	n/a	Staff	PRE	Faculty of Engineering
prepcb	MARC1	a	n/a	Staff	PRE	Faculty of Engineering
prepcb	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
prepcb	ARC1	l	2017-06-16 14:58:28.0	Staff	PRE	Faculty of Engineering
prerlm	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
prerlm	ARC1	l	2017-06-16 14:58:28.0	Staff	PRE	Faculty of Engineering
prertjp	ARC1	d	2015-07-21 10:07:58.0	Staff	PRE	Faculty of Engineering
presch	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
presch	ARC1	l	2017-06-16 14:58:28.0	Staff	PRE	Faculty of Engineering
preslms	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
preslms	ARC1	l	2017-06-16 14:58:28.0	Staff	PRE	Faculty of Engineering
presra	ARC3	a	n/a	Staff	PRE	Faculty of Engineering
presra	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
presrg	ARC1	d	2013-04-03 08:10:24.0	Staff	CFD	Faculty of Engineering
presw	ARC1	d	2011-04-04 08:12:03.0	Staff	PRE	Faculty of Engineering
pretha	ARC1	d	2017-07-19 10:30:24.0	Staff	PRE	Faculty of Engineering
pretha	ARC2	d	2017-07-19 10:30:24.0	Staff	PRE	Faculty of Engineering
prettu	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
prettu	ARC3	a	n/a	Staff	PRE	Faculty of Engineering
prewa	ARC1	d	2015-04-22 12:17:10.0	Staff	PRE	Faculty of Engineering
prexs	ARC3	a	n/a	Staff	PRE	Faculty of Engineering
prexs	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
prexx	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
prexx	ARC3	a	n/a	Staff	PRE	Faculty of Engineering
prexy	ARC1	d	2011-12-12 00:00:00.0	Alumni	PRE	Faculty of Engineering
prexya	ARC2	l	2017-09-04 07:54:37.0	Staff	PRE	Faculty of Engineering
prexya	ARC1	l	2017-06-16 14:58:28.0	Staff	PRE	Faculty of Engineering
preyfo	ARC2	d	2017-05-17 10:41:50.0	Staff	PRE	Faculty of Engineering
preyfo	ARC1	d	2017-05-17 10:41:50.0	Staff	PRE	Faculty of Engineering
preyg	ARC1	l	2017-06-16 14:58:28.0	Staff	PRE	Faculty of Engineering
preyg	ARC2	l	2018-01-16 09:29:11.097	Staff	PRE	Faculty of Engineering
preyg	ARC3	l	2018-01-16 09:29:11.123	Staff	PRE	Faculty of Engineering
preyhan	ARC1	l	2017-06-16 14:58:28.0	Staff	EEN	Faculty of Engineering
preyhan	ARC2	a	n/a	Staff	EEN	Faculty of Engineering
preyhan	ARC3	a	n/a	Staff	EEN	Faculty of Engineering
preyhe	ARC3	a	n/a	Staff	PRE	Faculty of Engineering
preyhe	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
preyhe	ARC1	l	2017-06-16 14:58:28.0	Staff	PRE	Faculty of Engineering
preyhu	ARC2	d	2016-12-15 11:24:36.317	Staff	PRE	Faculty of Engineering
preyhu	ARC1	d	2016-12-15 11:24:36.253	Staff	PRE	Faculty of Engineering
preyju	ARC1	d	2015-04-22 12:17:16.0	Staff	PRE	Faculty of Engineering
preyju	ARC2	d	2015-04-22 12:17:16.0	Staff	PRE	Faculty of Engineering
preyle	ARC2	d	2015-01-21 08:54:15.14	Staff	PRE	Faculty of Engineering
preyle	ARC1	d	2015-01-21 08:54:15.12	Staff	PRE	Faculty of Engineering
preyzh	ARC1	d	2013-04-24 11:28:48.0	Staff	SCS	Faculty of Engineering
prezwana	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
prezwana	ARC3	a	n/a	Staff	PRE	Faculty of Engineering
psbs	ARC3	a	n/a	P/G	PSC	Faculty of Medicine & Health
psbs	ARC2	a	n/a	P/G	PSC	Faculty of Medicine & Health
pscgst	ARC1	d	2013-05-15 15:47:09.0	Staff	PSC	Faculty of Medicine & Health
pscmpc	ARC1	l	2017-06-16 14:58:28.0	Staff	PSC	Faculty of Medicine & Health
pscmpc	ARC2	l	2018-01-16 09:29:11.6	Staff	PSC	Faculty of Medicine & Health
py06dlb	ARC1	d	2015-07-21 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py07alm	ARC1	d	2017-06-05 00:00:00.0	Recent Alumni	FBS	Faculty of Biological Sciences
py07alm	ARC2	d	2017-06-05 00:00:00.0	Recent Alumni	FBS	Faculty of Biological Sciences
py07ch	ARC1	d	2015-09-14 00:00:00.0	Recent Alumni	AMT	Faculty of Maths & Physical Sciences
py07jg	ARC1	d	2011-09-01 00:00:00.0	Alumni	PHY	Faculty of Maths & Physical Sciences
py07rpl	ARC1	d	2011-09-01 00:00:00.0	Alumni	PHY	Faculty of Maths & Physical Sciences
py08jah	ARC1	l	2018-01-03 00:00:00.0	P/G	PRE	Faculty of Engineering
py08jah	ARC2	a	n/a	P/G	PRE	Faculty of Engineering
py08jah	ARC3	a	n/a	P/G	PRE	Faculty of Engineering
py08jlc	ARC2	d	2017-05-17 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py08jlc	ARC1	d	2017-05-17 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py08jwm	ARC2	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
py08jwm	ARC3	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
py09bh	ARC2	l	2018-05-17 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py09bh	ARC1	l	2017-06-16 14:58:28.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py09dld	ARC1	d	2013-08-27 00:00:00.0	Alumni	PHY	Faculty of Maths & Physical Sciences
py09gm	ARC1	l	2017-06-16 14:58:28.0	P/G	SCS	Faculty of Engineering
py09gm	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
py09mge	ARC2	l	2018-08-02 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py09mge	ARC3	l	2018-08-02 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py09ph	ARC1	d	2013-08-27 00:00:00.0	Alumni	PHY	Faculty of Maths & Physical Sciences
py09tr	ARC1	l	2013-08-27 00:00:00.0	P/G	PRC	Faculty of Maths & Physical Sciences
py09tr	ARC2	a	n/a	P/G	PRC	Faculty of Maths & Physical Sciences
py09tr	ARC3	a	n/a	P/G	PRC	Faculty of Maths & Physical Sciences
py10ea	ARC1	d	2012-08-28 00:00:00.0	Alumni	PHY	Faculty of Maths & Physical Sciences
py10j2m	ARC2	a	n/a	P/G	PRE	Faculty of Engineering
py10j2m	ARC3	a	n/a	P/G	PRE	Faculty of Engineering
py10kek	ARC1	l	2017-06-16 14:58:28.0	P/G	PHY	Faculty of Maths & Physical Sciences
py10ts	ARC2	a	n/a	P/G	EAR	Faculty of Environment
py10ts	ARC3	a	n/a	P/G	EAR	Faculty of Environment
py11cb	ARC2	d	2015-10-27 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py11cb	ARC1	d	2015-10-27 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py11cbf	ARC1	d	2015-10-27 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py11cbf	ARC2	d	2015-10-27 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py11csk	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
py11csk	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
py11gb	ARC2	d	2016-10-25 00:00:00.0	P/G	PHY	Faculty of Maths & Physical Sciences
py11gb	ARC1	d	2016-10-25 00:00:00.0	P/G	PHY	Faculty of Maths & Physical Sciences
py12d2p	ARC2	l	2018-08-17 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
py12d2p	ARC3	l	2018-08-17 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
py12j3h	ARC1	d	2017-06-16 14:58:28.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py12jr	ARC1	d	2016-08-30 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py12jr	ARC2	d	2016-08-30 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py12jti	ARC2	d	2016-08-30 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py12jti	ARC1	d	2016-08-30 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py12mk	ARC2	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
py12mk	ARC3	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
py12r2w	ARC3	l	2017-12-19 00:00:00.0	Recent Alumni	PRE	Faculty of Engineering
py12r2w	ARC2	l	2017-12-19 00:00:00.0	Recent Alumni	PRE	Faculty of Engineering
py12rw	ARC2	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
py12rw	ARC3	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
py12rw	ARC1	l	2017-06-16 14:58:28.0	P/G	PHY	Faculty of Maths & Physical Sciences
py12sg	ARC1	d	2016-08-30 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py12sg	ARC2	d	2016-08-30 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py13eb	ARC1	d	2017-06-16 14:58:28.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py13eb	ARC2	d	2017-08-29 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py13gw	ARC2	d	2017-08-29 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py13gw	ARC1	d	2017-06-16 14:58:29.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py13je	ARC2	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
py13je	ARC3	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
py13sm	ARC2	d	2014-08-19 00:00:00.0	Alumni	PHY	Faculty of Maths & Physical Sciences
py13sm	ARC1	d	2014-08-19 00:00:00.0	Alumni	PHY	Faculty of Maths & Physical Sciences
py14cjv	ARC2	a	n/a	U/G Year 4	PHY	Faculty of Maths & Physical Sciences
py14cjv	ARC3	a	n/a	U/G Year 4	PHY	Faculty of Maths & Physical Sciences
py14hjcl	ARC2	d	2017-08-29 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py14hjcl	ARC1	d	2017-06-16 14:58:29.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
py14mz	ARC2	a	n/a	U/G Year 4	PHY	Faculty of Maths & Physical Sciences
py14mz	ARC3	a	n/a	U/G Year 4	PHY	Faculty of Maths & Physical Sciences
py15ahf	ARC2	a	n/a	U/G Year 3	PHY	Faculty of Maths & Physical Sciences
py15ahf	ARC3	a	n/a	U/G Year 3	PHY	Faculty of Maths & Physical Sciences
py15cjl	ARC2	a	n/a	U/G Year 4	PHY	Faculty of Maths & Physical Sciences
py15cjl	ARC3	a	n/a	U/G Year 4	PHY	Faculty of Maths & Physical Sciences
py15kjb	ARC2	a	n/a	U/G Year 4	PHY	Faculty of Maths & Physical Sciences
py15kjb	ARC3	a	n/a	U/G Year 4	PHY	Faculty of Maths & Physical Sciences
py17f2b	ARC2	a	n/a	U/G Year 1	PHY	Faculty of Maths & Physical Sciences
py17f2b	ARC3	a	n/a	U/G Year 1	PHY	Faculty of Maths & Physical Sciences
pyaaea	ARC1	d	2014-08-04 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pyajf	ARC3	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
pyajf	ARC2	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
pyalbc	ARC3	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
pyalbc	ARC2	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
pyam	ARC1	d	2013-06-17 00:00:00.0	P/G	PHY	Faculty of Maths & Physical Sciences
pycjt	ARC2	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
pycjt	ARC1	l	2017-06-16 14:58:29.0	P/G	PHY	Faculty of Maths & Physical Sciences
pycse	ARC1	l	2017-06-16 14:58:29.0	P/G	PHY	Faculty of Maths & Physical Sciences
pycse	ARC3	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
pycse	ARC2	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
pyggs	ARC1	d	2014-11-24 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pyhgs	ARC1	d	2017-05-02 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pyhgs	ARC2	d	2017-05-02 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pyhlc	ARC1	d	2013-01-24 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pyjdi	ARC1	d	2013-09-19 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pyjjw	ARC1	d	2013-10-01 00:00:00.0	Recent Alumni	AMT	Faculty of Maths & Physical Sciences
pyjsm	ARC1	d	2011-11-01 00:00:00.0	Alumni	PHY	Faculty of Maths & Physical Sciences
pyjw	ARC3	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
pyjw	ARC2	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
pyjw	ARC1	l	2017-06-16 14:58:29.0	P/G	PHY	Faculty of Maths & Physical Sciences
pykjag	ARC2	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
pykjag	ARC1	l	2018-01-17 11:46:49.467	P/G	PHY	Faculty of Maths & Physical Sciences
pyll	ARC1	d	2015-03-02 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pymoa	ARC1	d	2014-09-19 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pyok	ARC1	d	2015-12-21 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pyok	ARC2	d	2015-12-21 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pyosa	ARC1	d	2013-07-11 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pyrar	ARC1	d	2015-08-25 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pyrc	ARC1	d	2013-11-25 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pytd	ARC1	d	2016-03-02 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pytd	ARC2	d	2016-03-02 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pyts	ARC2	d	2015-09-29 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pyts	ARC1	d	2015-09-29 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pyvp	ARC1	d	2013-10-29 00:00:00.0	Recent Alumni	PHY	Faculty of Maths & Physical Sciences
pywoo	ARC2	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
pywoo	ARC3	a	n/a	P/G	PHY	Faculty of Maths & Physical Sciences
sc07aj	ARC1	d	2015-09-23 00:00:00.0	Recent Alumni	MEN	Faculty of Engineering
sc07aj	ARC2	d	2015-09-23 00:00:00.0	Recent Alumni	MEN	Faculty of Engineering
sc08wg	ARC1	d	2012-08-28 00:00:00.0	Alumni	SCS	Faculty of Engineering
sc09saw	ARC1	d	2013-08-27 00:00:00.0	Alumni	SCS	Faculty of Engineering
sc11a2a	ARC1	d	2017-06-16 14:58:29.0	Recent Alumni	SCS	Faculty of Engineering
sc11a2a	ARC2	d	2017-08-16 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
sc11iaa	ARC2	d	2017-08-23 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
sc11iaa	ARC1	d	2017-06-16 14:58:29.0	Recent Alumni	SCS	Faculty of Engineering
sc11jah	ARC1	d	2015-07-09 00:00:00.0	P/G	SCS	Faculty of Engineering
sc11jah	ARC2	d	2015-07-09 00:00:00.0	P/G	SCS	Faculty of Engineering
sc12jbmt	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
sc12jbmt	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
sc13ap	ARC1	d	2016-08-30 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
sc13ap	ARC2	d	2016-08-30 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
sc13mdjb	ARC2	l	2018-01-02 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
sc13mdjb	ARC3	l	2018-01-02 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
sc13mdjb	MARC1	l	2018-01-02 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
sc13rjc	ARC2	a	n/a	U/G Year 5	SCS	Faculty of Engineering
sc13rjc	ARC3	a	n/a	U/G Year 5	SCS	Faculty of Engineering
sc14d2a	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
sc14d2a	MARC1	a	n/a	P/G	SCS	Faculty of Engineering
sc14d2a	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
sc14lhl	ARC3	d	2017-08-29 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
sc14lhl	ARC2	d	2017-08-29 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
sc15bm	MARC1	l	2016-12-21 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
sc15jh	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
sc15jh	ARC1	l	2017-06-16 14:58:29.0	P/G	SCS	Faculty of Engineering
sc15jk	ARC2	a	n/a	U/G Year 4	SCS	Faculty of Engineering
sc15jk	ARC3	a	n/a	U/G Year 4	SCS	Faculty of Engineering
sc16ho	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
sc16ho	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
sc16mk	ARC3	l	2018-02-01 00:00:00.0	P/G	SCS	Faculty of Engineering
sc16mk	ARC2	l	2018-02-01 00:00:00.0	P/G	SCS	Faculty of Engineering
sc16rsmy	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
sc16rsmy	MARC1	a	n/a	P/G	SCS	Faculty of Engineering
sc16rsmy	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scaa	ARC1	d	2015-10-30 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
scaaaz	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
scaaaz	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scajo	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
scajo	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scap	ARC1	l	2017-06-16 14:58:29.0	P/G	SCS	Faculty of Engineering
scap	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scatc	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scatc	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
scatc	ARC1	l	2017-06-16 14:58:29.0	P/G	SCS	Faculty of Engineering
scbsh	ARC1	d	2013-03-07 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
sccd	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
sccd	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
sccfrs	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
sccfrs	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
sccjl	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
sccjl	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
sccjl	ARC1	l	2017-06-16 14:58:29.0	P/G	SCS	Faculty of Engineering
sccm	ARC2	a	n/a	P/G	AMT	Faculty of Maths & Physical Sciences
sccm	ARC3	a	n/a	P/G	AMT	Faculty of Maths & Physical Sciences
sccm	ARC1	l	2018-01-17 11:46:49.5	P/G	AMT	Faculty of Maths & Physical Sciences
sccmh	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
sccmh	ARC1	l	2018-01-17 11:46:49.523	P/G	SCS	Faculty of Engineering
sccx	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
sccx	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
scda	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scda	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
scdl	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scdl	ARC1	l	2017-06-16 14:58:29.0	P/G	SCS	Faculty of Engineering
scdrw	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scdrw	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
scdrw	ARC1	l	2017-06-16 14:58:29.0	P/G	SCS	Faculty of Engineering
scegr	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
scegr	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scegr	ARC1	l	2017-06-16 14:58:29.0	P/G	SCS	Faculty of Engineering
scek	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scek	ARC1	l	2017-06-16 14:58:29.0	P/G	SCS	Faculty of Engineering
scff	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scff	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
scfw	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scfw	ARC1	l	2017-06-16 14:58:29.0	P/G	SCS	Faculty of Engineering
scgs	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scgs	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
scgs	ARC1	l	2017-06-16 14:58:29.0	P/G	SCS	Faculty of Engineering
scgw	ARC1	l	2017-06-16 14:58:29.0	P/G	SCS	Faculty of Engineering
scgw	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scgw	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
schla	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
schla	ARC1	l	2017-06-16 14:58:29.0	P/G	SCS	Faculty of Engineering
schs	ARC1	d	2015-08-03 00:00:00.0	P/G	SCS	Faculty of Engineering
schs	ARC2	d	2015-08-03 00:00:00.0	P/G	SCS	Faculty of Engineering
schtmt	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
schtmt	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
schtmt	MARC1	a	n/a	P/G	SCS	Faculty of Engineering
schtmt	ARC1	l	2017-06-16 14:58:29.0	P/G	SCS	Faculty of Engineering
scjde	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
scjde	MARC1	a	n/a	P/G	SCS	Faculty of Engineering
scjde	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scjmc	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scjmc	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
scjva	ARC1	l	2017-06-16 14:58:29.0	P/G	SCS	Faculty of Engineering
scjva	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
scjva	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
sckkh	ARC1	d	2015-03-02 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
scksrd	ARC1	d	2013-03-13 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
sclpeh	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
sclpeh	ARC1	l	2017-06-16 14:58:29.0	P/G	SCS	Faculty of Engineering
sclrg	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
sclrg	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
scmaal	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
scmaal	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scmeb	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
scmeb	ARC3	a	n/a	P/G	SCS	Faculty of Engineering
scmeb	ARC1	l	2017-06-16 14:58:29.0	P/G	SCS	Faculty of Engineering
scms	ARC1	d	2014-02-03 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
scnrk	ARC1	d	2013-04-03 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
scoeg	ARC2	a	n/a	P/G	SCS	Faculty of Engineering
